0,0.00135
100000,0.92995
200000,1.83480
300000,2.75155
400000,3.64695
500000,4.96080
600000,5.46535
700000,7.14410
800000,7.85345
900000,9.52385
1000000,8.70115
1100000,10.47220
1200000,10.70800
1300000,11.22220
1400000,13.95090
1500000,14.06640
1600000,15.01795
1700000,15.14935
1800000,16.51310
1900000,16.77635
2000000,18.92245
2100000,19.19525
2200000,19.46375
2300000,27.30150
2400000,21.31630
2500000,23.65285
2600000,24.06370
2700000,24.69155
2800000,27.07800
2900000,26.53990
3000000,31.81465
3100000,27.81705
3200000,28.80135
3300000,39.50790
3400000,33.23015
3500000,32.48750
3600000,33.68765
3700000,33.72355
3800000,35.00555
3900000,35.54535
4000000,37.41720
4100000,45.43295
4200000,37.10230
4300000,39.43635
4400000,39.75785
4500000,41.68745
4600000,41.08790
4700000,43.02925
4800000,49.37915
4900000,43.94450
5000000,44.54245
5100000,44.40205
5200000,46.09555
5300000,48.83430
5400000,52.06600
5500000,48.33300
5600000,50.82125
5700000,50.86060
5800000,50.94515
5900000,61.02305
6000000,53.94550
6100000,58.03355
6200000,55.00575
6300000,55.18025
6400000,60.53690
6500000,58.31495
6600000,58.56220
6700000,61.12485
6800000,61.99070
6900000,60.23035
7000000,63.97795
7100000,69.43185
7200000,64.50030
7300000,68.56165
7400000,64.93265
7500000,67.60370
7600000,68.69940
7700000,73.81835
7800000,68.34800
7900000,70.11590
8000000,71.15355
8100000,77.90005
8200000,73.81740
8300000,76.73445
8400000,79.71170
8500000,75.08135
8600000,75.46495
8700000,77.85320
8800000,82.82330
8900000,79.01745
9000000,79.57265
9100000,87.40405
9200000,84.15020
9300000,83.63480
9400000,90.91255
9500000,107.30060
9600000,83.18275
9700000,91.33700
9800000,86.08885
9900000,86.07925
10000000,88.52020
